Mittauspisteen tunnus;Tuotteen tyyppi;Resoluutio;Yksikkötyyppi;Lukeman tyyppi;Alkuaika;Määrä;Laatu
643006966022791278;8716867000030;PT15M;kWh;BN01;2024-12-31T22:00:00Z;2,126000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2024-12-31T22:15:00Z;2,046000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2024-12-31T22:30:00Z;1,714000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2024-12-31T22:45:00Z;1,035000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2024-12-31T23:00:00Z;1,145000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2024-12-31T23:15:00Z;1,136000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2024-12-31T23:30:00Z;1,082000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2024-12-31T23:45:00Z;0,979000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T00:00:00Z;1,112000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T00:15:00Z;1,123000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T00:30:00Z;0,933000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T00:45:00Z;0,867000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T01:00:00Z;1,269000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T01:15:00Z;1,050000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T01:30:00Z;0,888000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T01:45:00Z;0,856000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T02:00:00Z;1,023000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T02:15:00Z;1,023000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T02:30:00Z;0,604000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T02:45:00Z;0,533000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T03:00:00Z;0,747000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T03:15:00Z;0,704000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T03:30:00Z;0,622000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T03:45:00Z;0,566000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T04:00:00Z;0,650000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T04:15:00Z;0,677000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T04:30:00Z;0,514000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T04:45:00Z;0,515000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T05:00:00Z;0,485000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T05:15:00Z;0,377000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T05:30:00Z;0,342000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T05:45:00Z;0,355000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T06:00:00Z;0,335000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T06:15:00Z;0,363000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T06:30:00Z;0,364000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T06:45:00Z;0,325000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T07:00:00Z;0,369000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T07:15:00Z;0,376000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T07:30:00Z;0,351000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T07:45:00Z;0,360000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T08:00:00Z;0,464000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T08:15:00Z;0,349000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T08:30:00Z;0,353000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T08:45:00Z;0,336000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T09:00:00Z;0,377000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T09:15:00Z;0,409000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T09:30:00Z;0,697000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T09:45:00Z;0,560000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T10:00:00Z;0,440000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T10:15:00Z;0,475000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T10:30:00Z;0,433000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T10:45:00Z;0,413000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T11:00:00Z;0,380000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T11:15:00Z;0,416000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T11:30:00Z;0,350000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T11:45:00Z;0,372000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T12:00:00Z;0,390000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T12:15:00Z;0,415000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T12:30:00Z;0,389000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T12:45:00Z;0,324000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T13:00:00Z;0,306000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T13:15:00Z;0,326000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T13:30:00Z;0,295000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T13:45:00Z;0,364000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T14:00:00Z;0,411000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T14:15:00Z;0,315000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T14:30:00Z;0,367000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T14:45:00Z;0,376000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T15:00:00Z;0,371000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T15:15:00Z;0,395000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T15:30:00Z;0,462000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T15:45:00Z;0,431000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T16:00:00Z;0,476000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T16:15:00Z;0,503000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T16:30:00Z;0,424000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T16:45:00Z;0,798000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T17:00:00Z;0,913000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T17:15:00Z;0,700000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T17:30:00Z;0,753000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T17:45:00Z;0,780000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T18:00:00Z;0,792000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T18:15:00Z;0,756000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T18:30:00Z;0,811000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T18:45:00Z;0,477000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T19:00:00Z;0,406000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T19:15:00Z;0,404000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T19:30:00Z;0,429000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T19:45:00Z;0,393000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T20:00:00Z;0,364000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T20:15:00Z;0,363000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T20:30:00Z;0,334000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T20:45:00Z;1,855000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T21:00:00Z;2,091000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T21:15:00Z;2,070000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T21:30:00Z;2,200000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T21:45:00Z;2,179000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T22:00:00Z;2,140000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T22:15:00Z;2,153000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T22:30:00Z;1,370000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T22:45:00Z;1,391000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T23:00:00Z;1,327000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T23:15:00Z;1,285000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T23:30:00Z;1,369000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-01T23:45:00Z;1,296000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T00:00:00Z;1,272000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T00:15:00Z;1,193000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T00:30:00Z;1,341000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T00:45:00Z;1,178000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T01:00:00Z;1,104000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T01:15:00Z;1,208000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T01:30:00Z;1,267000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T01:45:00Z;1,066000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T02:00:00Z;1,031000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T02:15:00Z;1,002000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T02:30:00Z;1,198000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T02:45:00Z;1,005000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T03:00:00Z;0,896000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T03:15:00Z;1,018000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T03:30:00Z;1,168000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T03:45:00Z;0,844000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T04:00:00Z;0,705000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T04:15:00Z;0,651000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T04:30:00Z;0,726000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T04:45:00Z;0,647000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T05:00:00Z;0,352000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T05:15:00Z;0,434000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T05:30:00Z;0,402000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T05:45:00Z;0,497000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T06:00:00Z;0,519000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T06:15:00Z;0,343000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T06:30:00Z;0,290000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T06:45:00Z;0,340000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T07:00:00Z;0,289000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T07:15:00Z;0,310000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T07:30:00Z;0,378000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T07:45:00Z;0,358000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T08:00:00Z;0,336000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T08:15:00Z;0,331000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T08:30:00Z;0,331000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T08:45:00Z;0,363000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T09:00:00Z;0,333000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T09:15:00Z;0,327000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T09:30:00Z;0,340000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T09:45:00Z;0,378000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T10:00:00Z;0,337000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T10:15:00Z;0,331000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T10:30:00Z;0,298000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T10:45:00Z;0,336000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T11:00:00Z;0,309000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T11:15:00Z;0,331000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T11:30:00Z;0,383000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T11:45:00Z;0,349000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T12:00:00Z;0,379000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T12:15:00Z;0,365000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T12:30:00Z;0,399000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T12:45:00Z;0,427000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T13:00:00Z;0,580000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T13:15:00Z;0,595000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T13:30:00Z;0,567000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T13:45:00Z;0,424000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T14:00:00Z;0,443000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T14:15:00Z;0,389000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T14:30:00Z;0,427000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T14:45:00Z;0,421000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T15:00:00Z;0,492000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T15:15:00Z;0,726000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T15:30:00Z;0,679000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T15:45:00Z;0,628000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T16:00:00Z;0,504000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T16:15:00Z;0,463000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T16:30:00Z;0,531000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T16:45:00Z;0,533000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T17:00:00Z;0,769000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T17:15:00Z;0,537000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T17:30:00Z;0,512000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T17:45:00Z;0,535000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T18:00:00Z;0,510000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T18:15:00Z;0,535000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T18:30:00Z;0,739000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T18:45:00Z;0,539000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T19:00:00Z;0,470000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T19:15:00Z;0,536000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T19:30:00Z;0,497000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T19:45:00Z;0,487000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T20:00:00Z;0,496000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T20:15:00Z;0,439000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T20:30:00Z;1,122000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T20:45:00Z;1,912000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T21:00:00Z;2,088000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T21:15:00Z;2,112000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T21:30:00Z;2,049000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T21:45:00Z;1,941000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T22:00:00Z;1,722000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T22:15:00Z;1,258000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T22:30:00Z;1,178000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T22:45:00Z;1,215000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T23:00:00Z;1,301000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T23:15:00Z;1,193000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T23:30:00Z;1,198000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-02T23:45:00Z;1,202000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T00:00:00Z;1,193000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T00:15:00Z;1,162000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T00:30:00Z;1,121000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T00:45:00Z;1,151000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T01:00:00Z;1,186000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T01:15:00Z;1,048000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T01:30:00Z;1,107000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T01:45:00Z;0,904000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T02:00:00Z;0,935000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T02:15:00Z;0,687000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T02:30:00Z;0,658000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T02:45:00Z;0,756000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T03:00:00Z;0,841000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T03:15:00Z;0,685000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T03:30:00Z;0,580000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T03:45:00Z;0,699000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T04:00:00Z;0,796000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T04:15:00Z;0,756000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T04:30:00Z;0,523000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T04:45:00Z;0,861000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T05:00:00Z;0,303000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T05:15:00Z;0,367000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T05:30:00Z;0,366000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T05:45:00Z;0,281000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T06:00:00Z;0,295000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T06:15:00Z;0,317000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T06:30:00Z;0,306000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T06:45:00Z;0,326000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T07:00:00Z;0,396000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T07:15:00Z;0,344000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T07:30:00Z;0,389000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T07:45:00Z;0,332000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T08:00:00Z;0,342000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T08:15:00Z;0,360000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T08:30:00Z;0,337000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T08:45:00Z;0,390000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T09:00:00Z;0,551000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T09:15:00Z;0,490000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T09:30:00Z;0,434000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T09:45:00Z;0,400000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T10:00:00Z;0,427000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T10:15:00Z;0,382000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T10:30:00Z;0,363000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T10:45:00Z;0,370000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T11:00:00Z;0,356000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T11:15:00Z;0,332000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T11:30:00Z;0,331000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T11:45:00Z;0,445000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T12:00:00Z;0,399000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T12:15:00Z;0,445000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T12:30:00Z;0,403000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T12:45:00Z;0,481000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T13:00:00Z;0,514000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T13:15:00Z;0,484000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T13:30:00Z;0,430000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T13:45:00Z;0,475000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T14:00:00Z;0,612000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T14:15:00Z;0,445000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T14:30:00Z;0,475000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T14:45:00Z;0,456000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T15:00:00Z;0,486000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T15:15:00Z;0,445000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T15:30:00Z;0,474000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T15:45:00Z;0,507000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T16:00:00Z;0,464000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T16:15:00Z;0,480000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T16:30:00Z;0,459000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T16:45:00Z;0,606000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T17:00:00Z;0,679000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T17:15:00Z;0,479000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T17:30:00Z;0,526000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T17:45:00Z;0,481000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T18:00:00Z;0,514000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T18:15:00Z;0,536000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T18:30:00Z;0,784000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T18:45:00Z;0,476000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T19:00:00Z;0,495000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T19:15:00Z;0,507000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T19:30:00Z;0,492000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T19:45:00Z;0,540000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T20:00:00Z;0,495000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T20:15:00Z;0,511000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T20:30:00Z;1,552000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-01-03T20:45:00Z;2,331000;OK
